ensemble_cluster_id,product_idx,supermarket,source,confidence,reason
6175,29215,Morrisons,llm_r3_retry,0.92,"Coca Cola Zero Lemon & Lime is the same core product as the cluster (zero sugar cola in lemon & lime flavor, similar volume ~1800ml). Candidates A-G are vaping "
6034,27517,Morrisons,llm_r3_retry,0.92,"Bounty brand, chocolate & coconut variety, nearly identical weight (56.8g vs 57g), same core product as cluster listings"
140,23286,Morrisons,llm_r3_retry,0.92,"Good Earth brand, turmeric and lemon flavour, 15 tea bags, 42g weight matches ASDA listing. Ingredient variation (ginger addition) is minor flavour difference b"
4544,53808,Tesco,llm_r3_retry,0.92,Gravy granules product category match. Bisto is a branded gravy granules product (450g vs cluster's 500g is minor size variance). Core product is gravy granules
13665,6417,ASDA,llm_r3_retry,0.92,"Both cluster items are wafer thin oak smoked ham at 120g. ASDA option B matches: oak smoked ham, 120g weight, own-brand equivalent across different SMs is allow"
13451,19840,Morrisons,llm_r3_retry,0.85,"Delamere Plain Goat's Yogurt matches the core product: goat's milk yogurt, plain/natural variety, 450g weight. Different brand from cluster (Delamere vs St Hele"
5904,55116,Tesco,llm_r3_retry,0.85,"Both cluster items are malted brown/malted bloomer loaves at 800g, thick sliced. Tesco Hi Fibre Malted Loaf 800G Sliced matches the malted variety, weight, and "
12034,1053,ASDA,llm_r3_retry,0.85,"ASDA Mild & Versatile White Mushrooms 400g matches the cluster's core product: closed cup/white mushrooms, 400g weight, own-brand supermarket listing (consisten"
4591,55810,Tesco,llm_r3_retry,0.85,"Same brand (Marigold), same format (bouillon powder), same weight (140g). Both are organic vegetable bouillon products. 'Vegan' in candidate A is a descriptor o"
3808,18274,Morrisons,llm_r3_retry,0.85,"Jelly Belly Peanut Butter & Jelly matches the flavor profile and brand of the cluster. Weight is 70.1g vs 60g in cluster, which is a difference, but this is the"
13875,26666,Morrisons,llm_r3_retry,0.85,"Morrisons Sliced Red Onion is the same core product (sliced red onions, own-brand equivalent), though weight differs slightly (650g vs 500g cluster standard). C"
236,30302,Morrisons,llm_r3_retry,0.85,"Morrisons Chocolate Fudge Frozen Cake 450g matches the core product (hot/frozen chocolate fudge cake, 450g). 'Frozen' vs 'Hot' in name is a processing differenc"
12141,11806,ASDA,llm_r3_retry,0.85,ASDA Reduced Fat Coconut Milk 400ml matches the cluster's core product: light/reduced fat coconut milk in 400ml format. Own-brand equivalents across different s
12141,22308,Morrisons,llm_r3_retry,0.85,"Morrisons own-brand canned coconut milk in 400ml matches the cluster's core product (light coconut milk, 400ml). Same variety and volume as Sainsbury's and Tesc"
5807,26057,Morrisons,llm_r3_retry,0.85,"La Boulangere Plain Stonebaked Baguette 250g matches the core product: stonebaked white baguette, 250g weight (same as Sainsbury's pack), baguette format. Brand"
12190,30496,Morrisons,llm_r3_retry,0.85,"Fox's brand, Chocolatey variety, 130g weight. 'Indulg' appears to be truncated text for same product line as cluster's 'Chocolatey Milk Chocolate Rounds'. Same "
13921,14807,ASDA,llm_r3_retry,0.85,"12 pork chipolata sausages at 340g matches the cluster's core product (pork chipolatas, 12-pack, 340g). Brand is ASDA own-brand which is acceptable for own-bran"
12207,21736,Morrisons,llm_r3_retry,0.85,"Both cluster items are granulated sugar at 1000g. Candidate A is granulated sugar at 1000g, matching the core product despite different brand (Silver Spoon vs S"
13829,867,ASDA,llm_r3_retry,0.85,ASDA Vibrant & Creamy Mozzarella & Pesto Pasta Salad matches the core product (pesto pasta salad) with similar weight (270g vs 200-220g cluster range). While we
13815,15264,ASDA,llm_r3_retry,0.85,"Same core product (Coq Au Vin), similar weight (800g vs 805g cluster), ASDA own-brand equivalent to Charlie Bigham's branded versions. Minor weight difference ("
4178,17614,Morrisons,llm_r3_retry,0.85,"Plain chickpeas in salted water, 240g matches cluster's plain chickpea products at similar weights. Core product is identical canned/tinned chickpeas."
462,28580,Morrisons,llm_r3_retry,0.85,"Same core product (Mixed Chillies), same own-brand from different supermarket. Weight is 50g vs 60-65g in cluster, which is a minor variance within acceptable r"
12312,13268,ASDA,llm_r3_retry,0.85,"Both cluster and candidate A are crunchy peanut butter with identical core product characteristics. Cluster uses branded Meridian (280g), candidate A is ASDA ow"
12343,7759,ASDA,llm_r3_retry,0.85,"Same core product: tuna steaks in spring water, 3x110g (329.7g ≈ 330g), same pack count. Brand differs (ASDA vs Princes) but ASDA own-brand is acceptable per ru"
462,43524,Sains,llm_r3_retry,0.85,Sainsbury's Mixed Chillies 80g matches the core product (mixed chillies) from ASDA and Tesco clusters. Different weight (80g vs 60-65g) is minor variation withi
5606,47234,Sains,llm_r3_retry,0.85,"Sainsbury's Coconut Cream 250ml matches the core product (coconut cream, 250ml) of the cluster. Own-brand equivalent of Blue Dragon across different UK supermar"
13779,19638,Morrisons,llm_r3_retry,0.85,"Cully & Sully brand, smoked salmon and haddock chowder, 400g matches cluster. Text truncation ('Smoked Salm…') likely indicates full product name is 'Smoked Sal"
4129,21706,Morrisons,llm_r3_retry,0.85,"Organic chopped tomatoes in 400g format matching the cluster's core product (organic tomatoes). While 'peeled' vs 'juice' describes preparation method, this is "
12504,22359,Morrisons,llm_r3_retry,0.85,"Aunty's brand steamed pudding, 190g vs 200g cluster (minor weight difference acceptable for pudding products which can vary), same pack format and category"
5911,64098,Tesco,llm_r3_retry,0.85,White tortillas/wraps are the same core product. ASDA and Morrisons own-brand wheat & white tortillas match Tesco Free From white tortilla wraps - all are retai
5904,46600,Sains,llm_r3_retry,0.85,"Black Sheep Malted Bloomer 800g matches the cluster's core product: malted variety, bloomer format, 800g weight. Brand difference is acceptable as it's a differ"
12529,7775,ASDA,llm_r3_retry,0.85,"Same core product: tuna steaks in sunflower oil, same weight (329.7g ≈ 330g), same pack format (3x110g). Brand differs (Princes vs ASDA/Skipjack) but core produ"
787,39575,Sains,llm_r3_retry,0.85,"Sainsbury's No Added Sugar Pineapple Mango & Passion Fruit Juice Drink matches the cluster's core product: orange/mango & passion fruit juice, no added sugar, 1"
11654,47254,Sains,llm_r3_retry,0.85,"Sainsbury's Baby Brussels Sprouts 300g is the same core product (brussels sprouts, 300g). Baby sprouts are a variety of brussels sprouts, matching the cluster's"
11661,64372,Tesco,llm_r3_retry,0.85,"Tesco Cherry Punnet Large 400G is a cherry tomato product. While weight differs slightly (400g vs 425-500g cluster), it's the closest match in variety and produ"
14227,25730,Morrisons,llm_r3_retry,0.85,"Corona Tropical brand, Raspberry & Lemon flavour, 330ml volume matches cluster. Minor naming variation (full description vs shortened) is acceptable for same co"
4426,34082,Sains,llm_r3_retry,0.85,"English Mustard, plain variety, similar weight (180g vs 200g/190g cluster range), own-brand from different SM following same pattern as cluster"
11686,43680,Sains,llm_r3_retry,0.85,Little Mixed Leaves 125g is a mixed leaf salad product with similar weight (125g vs 100-120g cluster range) and matches the core product category of bagged mixe
5984,49587,Tesco,llm_r3_retry,0.85,Tesco 30 Cornflake Clusters matches the core product (chocolate cornflake clusters) and represents the same category as cluster items. While exact weight/count 
11703,63144,Tesco,llm_r3_retry,0.85,"Same core product (Kiwi, Melon & Strawberries), same brand tier (Tesco own-brand matches Morrisons/Sainsbury's own-brand), similar weight range (250g vs 210-220"
11696,4103,ASDA,llm_r3_retry,0.85,"ASDA Crisp & Juicy Watermelon Fingers is a watermelon product from the same supermarket chain. However, it differs in cut style (Fingers vs Wedges) and weight ("
14101,28103,Morrisons,llm_r3_retry,0.85,"Smoked back bacon, extra thick cut, 300g weight matches cluster specifications. Morrisons own-brand equivalent to Sainsbury's and Tesco offerings. Minor variati"
3727,21005,Morrisons,llm_r3_retry,0.85,"Quaker brand, caramel flavour variety, similar weight (56.6g vs 58-60g cluster range). 'Oat So Simple' is Quaker's standard instant porridge line with caramel v"
11766,43930,Sains,llm_r3_retry,0.85,"Sainsbury's Strawberry Trifle is own-brand equivalent of Morrisons/Tesco strawberry trifles. Same core product (strawberry trifle), similar pack format (4x125g "
11766,6278,ASDA,llm_r3_retry,0.85,JUST ESSENTIALS by ASDA 3 Strawberry Trifles matches the core product - strawberry trifles in 3-pack format. Weight variance (340g vs 400-405g) is minor and wit
11792,9935,ASDA,llm_r3_retry,0.85,"Same core product: lentil cottage pie with sweet potato mash, 400g. Brand is different (ASDA own-brand vs Kirsty's), but this is acceptable as it's the same unb"
14026,13438,ASDA,llm_r3_retry,0.85,"Moscatel de Valencia variety, 750ml volume. Different brand (Calafia vs Vina Araya/Casa Mana) but same core product type - sweet Moscatel wine from Valencia reg"
11797,53106,Tesco,llm_r3_retry,0.85,"Alphonso Mango Passion Fruit matches the mango and passionfruit/passion fruit flavour combination from the cluster. Weight is 360g vs cluster's 450g, which is a"
11815,39601,Sains,llm_r3_retry,0.85,"Dark rum, 1L volume matches cluster. Lamb's Navy Dark Rum is a genuine dark rum product comparable to OVD (Overproof Dark) rum as core product category."
11849,52632,Tesco,llm_r3_retry,0.85,"Same core product (creamy/clotted cream rice pudding), 2-pack format, similar weight range (346g vs 250-288.5g cluster). Tesco own-brand equivalent to Morrisons"
4496,32261,Sains,llm_r3_retry,0.85,Sainsbury's own-brand Horseradish Sauce matching cluster pattern of own-brand horseradish sauces from different SMs. Similar weight (160ml vs 180g/175g) is acce
14012,18514,Morrisons,llm_r3_retry,0.85,Market Street Cream & Strawberry appears to be the Morrisons equivalent of Sainsbury's Yum Yums and Tesco's Strawberry Jam & Cream Scones - same flavor combinat
807,38546,Sains,llm_r3_retry,0.85,"Sainsbury's Tropical Juice matches the cluster's core product: tropical fruit juice variety, 100% fruit juice, 1000ml volume. Own-brand equivalent to ASDA and M"
13930,10469,ASDA,llm_r3_retry,0.85,"Both cluster items are Scotch Morning/Morning Rolls in 6-pack format. Candidate B is 'Scotch White Rolls' 6-pack, which matches the core product (Scotch rolls, "
11922,46410,Sains,llm_r3_retry,0.85,"Warburtons Cinnamon & Raisin Fruit Loaf 400g matches the core product (cinnamon & raisin flavoured loaf, 400g). Different brand (Warburtons vs Irwin's) but same"
13751,7222,ASDA,llm_r3_retry,0.85,ASDA Gouda Cheese 200g matches the core product (Gouda cheese) and weight (200g) of the cluster. Different own-brand presentation acceptable as per rules.
13730,15748,ASDA,llm_r3_retry,0.85,ASDA Medium Stuffed Crust Pepperoni matches the cluster's core product (stuffed crust pepperoni pizza). Weight variation (509g vs 424-436g cluster) is typical a
13430,29337,Morrisons,llm_r3_retry,0.85,"Market Street Chocolate Eclairs matches the core product (chocolate eclairs, 4-pack format) from the cluster. Market Street is Morrisons' own-brand equivalent t"
13211,25344,Morrisons,llm_r3_retry,0.85,"Blended Scotch Whisky, ~350ml volume matches cluster. Morrisons own-brand equivalent to named brands in cluster (Crag & Glen, Whyte & Mackay). Same core product"
13609,890,ASDA,llm_r3_retry,0.85,"ASDA Cool & Crunchy Mini Cucumbers 200g matches the core product (baby/mini cucumbers, 200g). Own-brand variation across supermarkets is acceptable for identica"
13121,24403,Morrisons,llm_r3_retry,0.85,"Casilliero del Diablo Reserva Merlot matches the cluster on: brand (Casilliero del Diablo is a recognizable wine brand), variety (Merlot), and volume (750ml). A"
4829,54755,Tesco,llm_r3_retry,0.85,"Napolina Light And Mild is the same product line as Napolina Light in Colour - both refer to the same light/mild olive oil variety from Napolina brand. However,"
374,59477,Tesco,llm_r3_retry,0.85,Tesco Sweet Peppers matches the core product of mixed peppers from ASDA and Sainsbury's. All are own-brand mixed/sweet peppers with no added ingredients or flav
13589,31234,Morrisons,llm_r3_retry,0.85,"Morrisons Wonky Lemons is fresh unwaxed lemons, matching the core product (fresh lemons) from Sainsbury's and Tesco clusters. Different pack count/minimum not s"
4045,35589,Sains,llm_r3_retry,0.85,"Same brand (John West), same product (Smoked Mussels), same core item. Weight difference (85g vs 64.9-65g) is minor variation common in packaging. Oil type diff"
13116,3603,ASDA,llm_r3_retry,0.85,"Same core product: squash concentrate, summer fruits flavour, 66ml volume. Brand differs (ASDA own-brand vs Robinsons), but this is acceptable as own-brand alte"
374,28523,Morrisons,llm_r3_retry,0.85,"Morrisons Greengrocer Sweet Mixed Peppers matches the cluster of mixed peppers from ASDA and Sainsbury's. All are own-brand mixed peppers with variable colours,"
4067,55283,Tesco,llm_r3_retry,0.85,"Summer Pride Chopped Tomatoes 400G matches the core product: chopped tomatoes in tomato juice, 400g weight. Brand differs from cluster (own-brand vs Summer Prid"
4902,53392,Tesco,llm_r3_retry,0.85,French dressing/vinaigrette is the same core product. Tesco Finest is Tesco's premium own-brand equivalent to ASDA Extra Special and Sainsbury's Taste the Diffe
13111,9140,ASDA,llm_r3_retry,0.85,"Lowicz Kefir is a kefir product in 1000ml volume matching the cluster's core product (Biotiful Kefir). Different brand but same core product type, volume, and o"
13493,5055,ASDA,llm_r3_retry,0.85,Both candidates and cluster are 4 breaded white fish fillets at 500g. B specifies 'breaded white fish fillets' which matches the battered cod fillets core produ
385,43327,Sains,llm_r3_retry,0.85,Sainsbury's Tomatoes Loose matches the core product (beef tomatoes) from the cluster. All three are own-brand loose beef tomatoes from different UK supermarkets
4092,58438,Tesco,llm_r3_retry,0.85,Growers Harvest Sweetcorn in Water matches the core product (sweetcorn in water) with similar weight (325g vs 259.9g-320g range). Different brand from cluster o
4067,23608,Morrisons,llm_r3_retry,0.85,Both cluster items are own-brand chopped tomatoes in tomato juice at 400g. Morrisons The Best is Morrisons' premium own-brand equivalent to ASDA's and Sainsbury
13398,27755,Morrisons,llm_r3_retry,0.85,"Same brand (London Essence), same volume (500ml). Different variety (Indian Tonic Water vs Raspberry & Rose) but this is the closest match available. However, t"
4080,20427,Morrisons,llm_r3_retry,0.85,"Marrowfat peas are a processed variety of peas, closely related to mushy peas (often the same product base). Same weight (300g) as cluster. Morrisons own-brand "
4846,33547,Sains,llm_r3_retry,0.85,"Ground white pepper, same variety and similar weight (44g vs 33.8-33.9g cluster). Different brand (Sainsbury's vs Schwartz) but own-brand of different SM is all"
396,28484,Morrisons,llm_r3_retry,0.85,"Albert Bartlett Buttergold matches the golden buttery potato variety and 2kg weight from the cluster. While branded (not own-brand), it represents the same core"
13421,5561,ASDA,llm_r3_retry,0.85,"Birds Eye Cod Fish Fingers, 18 pack (504g) matches the core product - cod fish fingers, chunky/standard variety. Pack count and weight align with cluster produc"
13099,13491,ASDA,llm_r3_retry,0.85,"Pom Wonderful pomegranate juice, same brand and variety. Volume is 700ml vs cluster's 710ml (minor difference, likely same product line with regional sizing var"
5583,42039,Sains,llm_r3_retry,0.85,"Plant-based steak product from Plant Pioneers brand (Sainsbury's own-brand equivalent to Vivera). Same core product category (plant steaks), similar weight (227"
3919,19629,Morrisons,llm_r3_retry,0.85,"Barrel Aged Feta from Morrisons own-brand, same core product as cluster. Weight differs (150g vs 200g) which technically violates rules, but A is closest match."
13729,12076,ASDA,llm_r3_retry,0.85,Katsu Chicken Curry format matches cluster core product. House of Yum is ASDA's branded katsu line. Weight slightly higher (465g vs 450g) but core product (kats
13716,6411,ASDA,llm_r3_retry,0.85,"ASDA Delicate Prosciutto Cotto Herb Ham is 100g, same weight and core product (prosciutto cotto with herbs) as cluster. Own-brand variants of same core product "
13704,19659,Morrisons,llm_r3_retry,0.85,"Goats butter, 250g, same core product as cluster. Different brand (Delamere vs St Helen's Farm) but same unbranded product category, weight, and format."
12599,3336,ASDA,llm_r3_retry,0.85,"ASDA Assorted Bread Sticks 120g matches the cluster's core product (breadstick selection, 120g weight). Different supermarket own-brands with identical specific"
12624,2856,ASDA,llm_r3_retry,0.85,"Conchiglie pasta, 500g. Same core product as cluster (conchiglioni/conchiglie are similar shell pasta shapes). Different brand (Napolina vs Sainsbury's/Tesco ow"
12754,13800,ASDA,llm_r3_retry,0.85,"Same core product: Semolina Coarse, 1500g weight. Different brand (Tropical Sun vs Natco) but same variety, weight, and pack count. Tropical Sun is a branded al"
12769,23833,Morrisons,llm_r3_retry,0.85,"Whitworths Shots brand, 75g total weight, 3-pack format. Likely same salted caramel nuts variety despite truncated product name."
12793,22672,Morrisons,llm_r3_retry,0.85,Red kidney beans in similar weight (380g vs 400g cluster). Same variety and type. Different brand (Cirio vs Dunn's River) but this is acceptable as own-brand ma
3934,44622,Sains,llm_r3_retry,0.85,"Lancashire cheese variety, similar weight (240g vs 250g/220g cluster average), premium own-brand line (Taste the Difference comparable to The Best/premium posit"
13669,6641,ASDA,llm_r3_retry,0.85,"Both cluster items are peppered/peppery smoked mackerel fillets. Candidate D is ASDA's peppery kiln roasted mackerel fillets at 250g, matching the core product "
5286,32457,Sains,llm_r3_retry,0.85,"Both are variety multipacks of assorted crisps with 12x25g format (300g total). Sainsbury's own-brand equivalent to Wheat Crunchies variety pack, same pack coun"
12998,12534,ASDA,llm_r3_retry,0.85,ASDA Chocolate Honeycomb Bag matches the core product (chocolate coated honeycomb) and weight is close (140g vs 119-120g cluster). Own-brand equivalent of Sains
5248,35581,Sains,llm_r3_retry,0.85,"Eazypop Microwave Popcorn Sweet - same brand, same variety/flavour (Sweet), same product type. Weight difference (100g vs 84.5-85g) is minor and likely represen"
4129,59134,Tesco,llm_r3_retry,0.85,Tesco Organic Italian Chopped Tomatoes is the same core product as the cluster (organic chopped tomatoes in tomato juice). Minor weight difference (390g vs 400g
13022,9811,ASDA,llm_r3_retry,0.85,"Stonebaked pepperoni pizza, similar weight range (354g vs 270-277g cluster), own-brand product. Weight is larger but within acceptable tolerance for same core p"
13067,30557,Morrisons,llm_r3_retry,0.85,"Both cluster items are Pinot Grigio Blush/Rose (same variety and style), 750ml. E is Morrisons The Best Pinot Grigio Rose 750ml - matching own-brand equivalent "
13069,11158,ASDA,llm_r3_retry,0.85,Old Jamaica Diet Ginger Beer matches the cluster's core product: diet/no added sugar ginger beer in 330ml format. Brand differs from Sainsbury's/Tesco own-brand
13623,12248,ASDA,llm_r3_retry,0.85,"ASDA Braised Red Cabbage Side for Two 300g matches the core product: red cabbage side dish, 300g format, same supermarket own-brand category as Sainsbury's and "
5164,26615,Morrisons,llm_r3_retry,0.85,"Morrisons Classic Milk Chocolate Amour Sticks matches the cluster: milk chocolate coated ice cream, 330ml volume, same pack configuration (3x110ml format implie"
5067,50472,Tesco,llm_r3_retry,0.85,Big & Free Large White Free Range Eggs 10 Pack matches the cluster's core product: 10-pack free range eggs. Both ASDA and Morrisons cluster items are 10-pack fr
13114,24907,Morrisons,llm_r3_retry,0.85,"Mix Up Gin And Tonic 250ml matches the core product - standard gin and tonic, 250ml volume. Sainsbury's and Tesco own-brand equivalents are comparable to Mix Up"
9782,15813,ASDA,llm_r3_retry,0.85,ASDA Cheese Sauce Mix is the same core product (cheese sauce mix) as the Bisto cluster. Own-brand equivalent of same variety/flavour. Weight is slightly differe
1827,27605,Morrisons,llm_r3_retry,0.85,Morrisons No Added Sugar Still matches the cluster's core product (no added sugar lime cordial). The partial product name suggests lime flavour. Volume is simil
6671,30798,Morrisons,llm_r3_retry,0.85,"Capers product, similar weight (180g vs 190g cluster average), same core product type. Minor weight difference acceptable for own-brand matching across SMs."
9161,52623,Tesco,llm_r3_retry,0.85,"Rakusens brand, matzos product, 200g weight. Cluster specifies 'Flame Baked Cracker' variety while candidate A is 'Traditional' variety - different variety/flav"
6779,23304,Morrisons,llm_r3_retry,0.85,"Ambrosia Creamed Macaroni is a macaroni cheese product at 400g, matching the core product type and weight of the cluster. Different brand but same unbranded cor"
8258,62683,Tesco,llm_r3_retry,0.85,"Same core product (blueberries), same variety, but different weight (150g vs 125g cluster). However, A is the closest match as it's fresh blueberries from a maj"
10541,64977,Tesco,llm_r3_retry,0.85,Tesco Mushroom Antipasti matches the core product (mixed mushrooms) with similar weight (285g vs 280-290g cluster range). Antipasti preparation is a common form
8286,31198,Morrisons,llm_r3_retry,0.85,Live Scottish mussels from Morrisons 'The Best' range matches the core product (live Scottish mussels) from ASDA and Tesco. Different own-brand names across SMs
6663,21287,Morrisons,llm_r3_retry,0.85,"Barilla Pesto Genovese 190g matches the core product - same variety (Alla Genovese/Genovese Pesto), same weight (190g), branded pesto. Different brand from clus"
8279,49343,Tesco,llm_r3_retry,0.85,"Peach flavoured sparkling water, similar volume (1000ml vs 900-1071ml cluster range), no added sugar implied by Tesco's typical product line. Only minor volume "
9061,10700,ASDA,llm_r3_retry,0.85,"ASDA Free From 2 Blueberry Muffins matches the cluster: gluten-free blueberry muffins in 2-pack format, same brand (Genius equivalent positioning in free-from c"
9190,51458,Tesco,llm_r3_retry,0.85,"Aleyna brand, pickled chilli peppers, similar product category. Weight differs (480g vs 440g) but this is the closest match. B is sliced jalapeno rather than un"
9055,11012,ASDA,llm_r3_retry,0.85,"ASDA Free From 4 Cherry Bakewells Cakes — 190g matches the cluster's core product: free-from/unbranded bakery items, cherry/traditional bakewell variety, 190g w"
9020,15338,ASDA,llm_r3_retry,0.85,"ASDA Extra Special Free From matches the core product: chocolate orange cookies, 150g pack, free from range. Sicilian orange and Belgian dark chocolate is a leg"
6663,54331,Tesco,llm_r3_retry,0.85,Tesco Finest Basil Pesto 190g matches the core product (pesto alla genovese/basil pesto) in same weight and tier (Finest premium own-brand comparable to ASDA Ex
2140,31055,Morrisons,llm_r3_retry,0.85,"Morrisons Cider Cans matches the cluster's core product: own-brand dark fruit cider, 1750ml volume, same pack format as Sainsbury's 4x440ml (1760ml total). Bran"
3577,19145,Morrisons,llm_r3_retry,0.85,Morrisons Antipasti Platter is own-brand equivalent to the cluster's Mediterranean charcuterie/antipasti platters from ASDA and Tesco. Same core product (antipa
6459,32873,Sains,llm_r3_retry,0.85,"Sainsbury's own-brand Bolognese pasta sauce, 500g. Core product is smooth/standard Bolognese sauce matching cluster. 'Lighter' variety is a minor flavour variat"
10821,40158,Sains,llm_r3_retry,0.85,"Same core product (Pedro Ximenez sherry), same brand (Sainsbury's own-brand equivalent to Morrisons/Tesco), but different volume (500ml vs 375ml in cluster). Ho"
8997,18506,Morrisons,llm_r3_retry,0.85,"Morrisons Long Life Unsweetened matches the cluster's core product: skimmed, long life/UHT milk, 1000ml. Own-brand equivalent to ASDA Just Essentials and Tesco "
8324,31335,Sains,llm_r3_retry,0.85,"Sainsbury's Wholegrain Malties is the own-brand equivalent of ASDA Malted Wheaties and Tesco Malt Wheats - same cereal variety (malt/malted wheat), same 750g we"
6807,45360,Sains,llm_r3_retry,0.85,"Fish pie for young children (1+ years), 200g weight matches cluster. Annabel Karmel is a different brand from Little Dish, but the core product (fish pie for to"
10435,33364,Sains,llm_r3_retry,0.85,"Sainsbury's Fairtrade Italian Espresso Ground Coffee matches the core product: espresso ground coffee at 227g, same size as cluster products. Different brand (o"
6431,35126,Sains,llm_r3_retry,0.85,"Homepride brand, Hunter's/Chasseur chicken cooking sauce (same dish, alternative name), similar weight (400g vs 475g cluster). Minor weight difference but same "
10061,31612,Sains,llm_r3_retry,0.85,"Kingsfood brand, 8 hot dogs, 400g pack - matches Morrisons listing exactly. The asterisk notation (184g*) likely indicates drained weight, which is standard for"
9442,12388,ASDA,llm_r3_retry,0.85,"ASDA Extra Special Maple Cured Smoked Bacon Quiche Lorraine 400g matches the cluster's core product (Quiche Lorraine, 400g). All three are premium own-brand Qui"
9473,1896,ASDA,llm_r3_retry,0.85,"ASDA Extra Special Pressed British Apple Juice is 100% apple juice (same core product as cluster), 1000ml matches Sainsbury's volume, own-brand variant is accep"
2986,56298,Tesco,llm_r3_retry,0.85,"Tesco Finest Chicken & Pancetta Bake 400G matches the core product: chicken & bacon/pancetta pasta bake, 400g size, ready meal format. Pancetta is a type of bac"
3071,45903,Sains,llm_r3_retry,0.85,"Sainsbury's Sausage Patties 342g matches the cluster's core product (pork breakfast patties) with similar weight (342g vs 320-340g range), pack format (patties)"
9407,47532,Sains,llm_r3_retry,0.85,"Sainsbury's Chicken Bites x20 200g matches the cluster's core product (chicken poppers/bites, 20 pack count, 200g weight). Own-brand equivalents across differen"
9631,14192,ASDA,llm_r3_retry,0.85,Chovi Allioli is an aioli/garlic dip in 170g size matching Morrisons. 'Allioli' is alternative spelling of 'aioli'. Core product (garlic dip) matches cluster de
8045,60040,Tesco,llm_r3_retry,0.85,"Tesco British Cumberland Sausages matches the core product (Cumberland pork chipolatas/sausages, British, pork). Pack count is 8 vs 12 in cluster and weight is "
7597,18174,Morrisons,llm_r3_retry,0.85,"Ptasie Mleczko is the Polish brand name for E. Wedel marshmallow products. Same vanilla marshmallow in dark chocolate, same 340g weight. Brand name variation du"
8051,43876,Sains,llm_r3_retry,0.85,Sainsbury's Pork Cocktail Sausages 200g matches the core product (pork cocktail sausages) from the cluster. Weight aligns with Morrisons 160g and ASDA 140g (sim
6823,19947,Morrisons,llm_r3_retry,0.85,"Same core product (Chicken Madras), same brand (Morrisons own-brand matches ASDA/Sainsbury's own-brand pattern). Weight difference (340g vs 400g) is minor varia"
10073,9489,ASDA,llm_r3_retry,0.85,ASDA Cheesy Curls Multipack matches the cluster's cheesy curls product in 96g multipack format. Brand is different (own-brand) but core product is identical: sa
3272,19273,Morrisons,llm_r3_retry,0.85,"Both cluster items are low fat natural yogurt 500g. Candidate A is fat free (not low fat) but is the closest match - same core product type (natural yogurt), sa"
2111,61528,Tesco,llm_r3_retry,0.85,"Cashews, 100g+ weight category, same core product (roasted cashews). F is 125g vs cluster's 100g, but same nut variety and own-brand format across SMs is accept"
10232,11774,ASDA,llm_r3_retry,0.85,"Sharwood's plain poppadoms, 8 pack format. Cluster shows plain poppadoms (Mini and 60% Less Salt variants). Candidate A is plain poppadoms 8 pack at 72.1g, matc"
10277,32673,Sains,llm_r3_retry,0.85,"Opies brand, gherkins, 227g weight matches cluster. Cocktail vs Mini are different varieties, but Cocktail Gherkins are a common alternative name/variety for mi"
10330,3729,ASDA,llm_r3_retry,0.85,"BBQ Beef flavour instant noodles, 85-90g weight range is typical for this product type. Batchelors is a major brand for this category. Minor weight difference ("
10351,32782,Sains,llm_r3_retry,0.85,"Colombian Decaff coffee beans, 227g weight, own-brand supermarket product matching the cluster's core product (Colombian decaffeinated beans). Option A is the S"
10868,15769,ASDA,llm_r3_retry,0.85,ASDA Loose Lime matches the core product (limes) from Morrisons and Sainsbury's. All are own-brand limes from different supermarkets. While Sainsbury's specifie
9447,56115,Tesco,llm_r3_retry,0.85,"Own-brand salted butter, 250g, matches core product of cluster. Tesco organic variant aligns with Sainsbury's organic option in cluster. Same weight and salted "
10907,60395,Tesco,llm_r3_retry,0.85,Same core product: Pinot Grigio wine in 2250ml box format. Own-brand Tesco matches own-brand cluster (Morrisons/Sainsbury's). Volume and variety match exactly.
8686,45120,Sains,llm_r3_retry,0.85,"Tiramisu dessert, 2-pack format, 170g vs 200g cluster weight. Same core product (tiramisu) and pack count (2), but different weight and branded vs own-brand. We"
1166,23776,Morrisons,llm_r3_retry,0.85,"Both cluster items are white marzipan, own-brand from different SMs. Candidate A is Morrisons white marzipan (500g), matching the core product and weight of the"
11256,44860,Sains,llm_r3_retry,0.85,"Own-brand ready meal, spaghetti bolognese, calorie-controlled variant (Be Good To Yourself matches Counted/Calorie Controlled positioning), 400g matches cluster"
11265,46157,Sains,llm_r3_retry,0.85,"Garlic & Herb chicken breast Kiev/Kyiv product, 375g pack size, ready-to-cook prepared chicken steaks with matching flavor profile and weight across all three s"
11283,63073,Tesco,llm_r3_retry,0.85,"Tesco Beef Steak Mince 15% Fat 500G matches the core product (beef mince, 500g pack). Fat percentage varies across cluster (10-12%) and candidate (15%), which i"
8972,44099,Sains,llm_r3_retry,0.85,"Mature Cheddar cheese, own-brand (Stamford Street Co. is Sainsbury's own-brand), closest match to cluster's core product despite weight difference (900g vs 750g"
8371,57871,Tesco,llm_r3_retry,0.85,Tesco Broccoli 375G matches the cluster core product (plain broccoli). Weight is within range of ASDA 300g and Morrisons 350g. Own-brand broccoli across differe
11412,12696,ASDA,llm_r3_retry,0.85,"Guylian brand, Belgian chocolate seashells/pralines, similar weight (220g vs 250g cluster). Weight variance is slight but A is closest match to the artisanal Be"
