cluster_id,tier,llm_pass,reason,q1,q2,q3
10955,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
10957,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
10962,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
10968,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
10971,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
10976,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
10978,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
10979,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
10981,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
10988,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
10992,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
10995,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
10996,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11000,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11004,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11010,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11015,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11020,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11025,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11030,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11031,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11039,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11041,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11042,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11046,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11047,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11053,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11054,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11055,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11069,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11070,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11074,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11075,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11076,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11081,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11083,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11086,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11087,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11091,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11094,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11098,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11100,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11101,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11102,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11103,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11106,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11107,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11109,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11110,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11111,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11114,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11115,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11118,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11122,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11124,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11128,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11134,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11135,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11139,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11141,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11142,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11143,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11146,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11147,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11150,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11156,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11158,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11163,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11164,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11166,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11170,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11172,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11175,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11176,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11178,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11179,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11181,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11182,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11184,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11186,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11194,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11197,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11199,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11204,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11207,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11225,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11226,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11227,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11229,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11231,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11239,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11244,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11247,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11249,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11251,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11253,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11254,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11255,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11258,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11265,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11270,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11273,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11276,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11279,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11280,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11281,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11284,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11286,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11287,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11290,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11295,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11303,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11304,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11305,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11308,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11310,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11311,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11312,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11314,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11316,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11330,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11335,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11338,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11339,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11340,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11342,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11350,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11351,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11354,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11357,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11358,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11359,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11360,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11369,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11379,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11381,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11382,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11383,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11387,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11392,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11393,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11394,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11399,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11401,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11404,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11408,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11409,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11425,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11426,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11427,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11429,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11431,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11432,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11436,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11439,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11442,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11444,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11445,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11448,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11454,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11456,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11460,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11462,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11463,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11464,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11469,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11473,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11476,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11479,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11480,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11486,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11487,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11489,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11491,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11492,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11497,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11498,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11500,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11502,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11506,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11511,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11514,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11517,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11520,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11521,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11531,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11534,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11535,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11536,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11537,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11539,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11540,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11542,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11545,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11548,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11549,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11552,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11554,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11558,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11562,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11564,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11566,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11580,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11582,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11585,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11587,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11588,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11589,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11590,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11592,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11596,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11597,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11599,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11602,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11605,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11608,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11613,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11614,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11615,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11622,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11625,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11627,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11631,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11637,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11638,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11647,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11654,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11655,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11658,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11661,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11666,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11670,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11673,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11676,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11678,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11691,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11693,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11696,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11698,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11700,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11701,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11703,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11706,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11711,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11713,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11714,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11717,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11718,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11719,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11722,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11724,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11725,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11726,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11727,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11732,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11734,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11737,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11739,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11742,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11747,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11748,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11755,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11760,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11762,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11780,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11784,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11785,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11791,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11794,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11795,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11800,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11801,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11804,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11808,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11809,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11810,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11813,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11816,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11822,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11832,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11834,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11836,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11837,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11842,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11844,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11845,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11855,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11856,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11857,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11858,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11861,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11862,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11875,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11882,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11884,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11885,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11888,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11890,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11892,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11894,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11900,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11902,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11906,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11907,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11910,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11913,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11915,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11916,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11919,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11920,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11921,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11923,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11926,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11932,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11934,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11937,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11948,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11950,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11952,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11956,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11962,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11963,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11964,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11966,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11970,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11973,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11975,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11979,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11982,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11983,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11989,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11991,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
11993,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12001,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12004,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12007,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12017,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12018,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12022,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12023,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12027,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12028,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12038,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12040,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12046,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12052,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12053,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12061,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12063,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12065,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12070,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12071,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12072,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12078,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12082,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12083,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12084,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12086,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12087,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12093,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12097,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12103,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12109,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12110,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12112,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12118,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12121,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12122,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12123,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12125,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12128,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12129,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12138,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12141,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12142,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12145,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12146,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12149,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12150,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12154,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12158,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12160,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12165,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12166,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12168,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12171,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12174,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
12180,auto_pass,True,Jaccard ≥ threshold,n/a,n/a,n/a
